id;sentiment_priemer;Specific type;Title;Author;Author id;text;Created;Added to system;Context;Link to the source;Domain;Sentiment;Sentiment points;Domain group;quality points;Tag;Keywords;Gender;Project name;field20;influenceScore;comments;views;shares;wow;love;like;haha;sad;angry;thankful;uniqueVievs;fans;retweet;favs;hearts;likes;dislikes;followers;Geolocation;Language;Country;Rating;Thread ID;text_cleaned;tokenizator
twitter_1347576731725680643;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"❗Odstávka prodeje sms jízdenek❗

➡9.1. v době od 23:00 do 06:00 proběhne plánovaný výpadek služby Premium SMS mobilního operátora O2.

Během výpadku bohužel nebudou pro zákazníky O2 dostupné aplikace Premium SMS. Odeslané zprávy budou doručeny se zpožděním. https://pic.twitter.com/U7cp9TXS0s";08.01.2021 17:11;08.01.2021 21:08;;https://twitter.com/DPMO_official/statuses/1347576731725680643;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;1;;;;276;;cs;cz;;twitter_1347576731725680643;"❗Odstavka prodeje sms jizdenek❗

➡9.1. v dobe od 23:00 do 06:00 probehne planovany vypadek sluzby Premium SMS mobilniho operatora O2.

Behem vypadku bohuzel nebudou pro zakazniky O2 dostupne aplikace Premium SMS. Odeslane zpravy budou doruceny se zpozdenim. https://pic.twitter.com/U7cp9TXS0s";odstavka, prodeje, sms, jizdenek, dobe, od, do, probehne, planovany, vypadek, sluzby, premium, sms, mobilniho, operatora, behem, vypadku, bohuzel, nebudou, pro, zakazniky, dostupne, aplikace, premium, sms, odeslane, zpravy, budou, doruceny, se, zpozdenim
twitter_1348571344296947712;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;Situace pořád není dobrá... Dodržujte prosím bezpečnou vzdálenost vždy, pokud to bude možné!😷🙏 https://pic.twitter.com/OwZ76l9FUZ;11.01.2021 11:03;11.01.2021 12:22;;https://twitter.com/DPMO_official/statuses/1348571344296947712;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;278;;cs;cz;;twitter_1348571344296947712;Situace porad neni dobra... Dodrzujte prosim bezpecnou vzdalenost vzdy, pokud to bude mozne!😷🙏 https://pic.twitter.com/OwZ76l9FUZ;situace, porad, neni, dobra, dodrzujte, prosim, bezpecnou, vzdalenost, vzdy, pokud, to, bude, mozne
twitter_1348571999073918978;-1;Tweet;;Jiří (@Jiri08122003);1,21772E+18;"@DPMO_official Udržovat si odstup 2m v tramvaji není možné
Ještě při vašem omezení provozu a snížení kapacit a navýšení intervalu...
To by jste museli do tramvaje pustit max 10 lidi, museli by jezdit větší kapacity a intervaly menší ve vašem případě tak 5 minut každá linka. 😉";11.01.2021 11:06;11.01.2021 12:25;reply_1348571344296947712;https://twitter.com/Jiri08122003/statuses/1348571999073918978;twitter.com;NEUTRAL;0;Twitter;;;@DPMO_official;m;Olmík;;2;0;0;;0;0;0;0;0;0;0;;;0;2;;;;5;;cs;cz;;twitter_1348571344296947712;"@DPMO_official Udrzovat si odstup 2m v tramvaji neni mozne
Jeste pri vasem omezeni provozu a snizeni kapacit a navyseni intervalu...
To by jste museli do tramvaje pustit max 10 lidi, museli by jezdit vetsi kapacity a intervaly mensi ve vasem pripade tak 5 minut kazda linka. 😉";dpmo, official, udrzovat, si, odstup, tramvaji, neni, mozne, jeste, pri, vasem, omezeni, provozu, snizeni, kapacit, navyseni, intervalu, to, by, jste, museli, do, tramvaje, pustit, max, lidi, museli, by, jezdit, vetsi, kapacity, intervaly, mensi, ve, vasem, pripade, tak, minut, kazda, linka
twitter_1348594697816723458;-2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;12:35 ZPOŽDĚNÍ tramvajových linek jedoucích přes Tržnici cca 5 - 10 minut z důvodu cizí dopravní nehody.;11.01.2021 12:36;11.01.2021 17:55;;https://twitter.com/DPMO_official/statuses/1348594697816723458;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;278;;cs;cz;;twitter_1348594697816723458;12:35 ZPOZDENI tramvajovych linek jedoucich pres Trznici cca 5 - 10 minut z duvodu cizi dopravni nehody.;zpozdeni, tramvajovych, linek, jedoucich, pres, trznici, cca, minut, duvodu, cizi, dopravni, nehody
twitter_1349275284713967617;2;Tweet;;Petr Nechanicky (@puoliapina);1,03923E+18;@policky_lukas @tramvajacka @Tramvajak_Praha @DPMO_official No hele odj. 7:56 a v 7:56 už nás nepustila (jo možná 7:56:55 ale i tak tu minutu by dát mohla. Obecně je ten přestup debilní ale tam to líp řešit nejde. Spíš by mě zajímalo jestli fakt má smysl linka Neředín-Nová Ulice....;13.01.2021 9:41;13.01.2021 10:47;reply_1349271185830391809;https://twitter.com/puoliapina/statuses/1349275284713967617;twitter.com;NEUTRAL;0;Twitter;;;@DPMO_official;m;Olmík;;3;0;0;;0;0;0;0;0;0;0;;;0;0;;;;60;;cs;;;twitter_1349271185830391809;@policky_lukas @tramvajacka @Tramvajak_Praha @DPMO_official No hele odj. 7:56 a v 7:56 uz nas nepustila (jo mozna 7:56:55 ale i tak tu minutu by dat mohla. Obecne je ten prestup debilni ale tam to lip resit nejde. Spis by me zajimalo jestli fakt ma smysl linka Neredin-Nova Ulice....;policky, lukas, tramvajacka, tramvajak, praha, dpmo, official, no, hele, odj, uz, nas, nepustila, jo, mozna, ale, tak, tu, minutu, by, dat, mohla, obecne, je, ten, prestup, debilni, ale, tam, to, lip, resit, nejde, spis, by, me, zajimalo, jestli, fakt, ma, smysl, linka, neredin, nova, ulice
twitter_1349321433483243524;2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;Náhodou se nám dostal do rukou tento krásný kousek historie z roku 1939..🤩 https://pic.twitter.com/6VH3FZL6nZ;13.01.2021 12:44;13.01.2021 21:02;;https://twitter.com/DPMO_official/statuses/1349321433483243524;twitter.com;POSITIVE;15;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;5;;;;277;;cs;cz;;twitter_1349321433483243524;Nahodou se nam dostal do rukou tento krasny kousek historie z roku 1939..🤩 https://pic.twitter.com/6VH3FZL6nZ;nahodou, se, nam, dostal, do, rukou, tento, krasny, kousek, historie, roku
twitter_1349379285216354304;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;16:30 ZPOŽDĚNÍ SPOJE tramvajové linky č. 3 ze zastávky Žižkovo náměstí (16:28) > Trnkova (16:44) cca 5-10 minut.;13.01.2021 16:34;13.01.2021 18:28;;https://twitter.com/DPMO_official/statuses/1349379285216354304;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;276;;cs;cz;;twitter_1349379285216354304;16:30 ZPOZDENI SPOJE tramvajove linky c. 3 ze zastavky Zizkovo namesti (16:28) > Trnkova (16:44) cca 5-10 minut.;zpozdeni, spoje, tramvajove, linky, ze, zastavky, zizkovo, namesti, trnkova, cca, minut
twitter_1349706480409309186;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"🌨❄ U které tramvajové zastávky se míjejí tyto 🚋🚋?
#dpmo #svamipocelyzivot #mhd #olomouc #tramvaj #tramway #tram #olomouckykraj #olomouccity #ol #evo #snih #zima https://pic.twitter.com/FOpKqRpQrN";14.01.2021 14:14;15.01.2021 9:20;;https://twitter.com/DPMO_official/statuses/1349706480409309186;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;4;;;;279;;cs;cz;;twitter_1349706480409309186;"🌨❄ U ktere tramvajove zastavky se mijeji tyto 🚋🚋?
#dpmo #svamipocelyzivot #mhd #olomouc #tramvaj #tramway #tram #olomouckykraj #olomouccity #ol #evo #snih #zima https://pic.twitter.com/FOpKqRpQrN";ktere, tramvajove, zastavky, se, mijeji, tyto, dpmo, svamipocelyzivot, mhd, olomouc, tramvaj, tramway, tram, olomouckykraj, olomouccity, ol, evo, snih, zima
twitter_1350039415498952704;1;Tweet;;Jiří (@Jiri08122003);1,21772E+18;@DPMO_official Proč neplatí v úseku Hlavní Nádraží- Pavlovičky?;15.01.2021 12:17;15.01.2021 23:25;reply_1350038581147000833;https://twitter.com/Jiri08122003/statuses/1350039415498952704;twitter.com;NEUTRAL;0;Twitter;;;@DPMO_official;m;Olmík;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;5;;cs;cz;;twitter_1350038581147000833;@DPMO_official Proc neplati v useku Hlavni Nadrazi- Pavlovicky?;dpmo, official, proc, neplati, useku, hlavni, nadrazi, pavlovicky
twitter_1350085508794376192;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;15:19 ZPOŽDĚNÍ SPOJE autobusové linky č. 31 ze zastávky Týneček (15:09) > Hlavní nádraží (15:27) cca 10-15 minut.;15.01.2021 15:20;15.01.2021 23:25;;https://twitter.com/DPMO_official/statuses/1350085508794376192;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;279;;cs;cz;;twitter_1350085508794376192;15:19 ZPOZDENI SPOJE autobusove linky c. 31 ze zastavky Tynecek (15:09) > Hlavni nadrazi (15:27) cca 10-15 minut.;zpozdeni, spoje, autobusove, linky, ze, zastavky, tynecek, hlavni, nadrazi, cca, minut
twitter_1351394863175127040;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;5:56 ZPOŽDĚNÍ SPOJE 🚌29 ze zastávky Tržnice (5:44) > Globus (6:01)> Tržnice (6:15) cca 5-10 minut.;19.01.2021 6:03;19.01.2021 8:37;;https://twitter.com/DPMO_official/statuses/1351394863175127040;twitter.com;NEGATIVE;-13;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;278;;cs;cz;;twitter_1351394863175127040;5:56 ZPOZDENI SPOJE 🚌29 ze zastavky Trznice (5:44) > Globus (6:01)> Trznice (6:15) cca 5-10 minut.;zpozdeni, spoje, ze, zastavky, trznice, globus, trznice, cca, minut
twitter_1351584173459468292;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;Jak jste na tom s používáním MHD v dnešní covidové době❓ Pokud jsou nabízené možnosti nedostačující, napište Vaši variantu do komentářů!😊🚋🚌 https://pic.twitter.com/swXisx2kU6;19.01.2021 18:35;20.01.2021 3:52;;https://twitter.com/DPMO_official/statuses/1351584173459468292;twitter.com;NEGATIVE;-1;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;279;;cs;cz;;twitter_1351584173459468292;Jak jste na tom s pouzivanim MHD v dnesni covidove dobe❓ Pokud jsou nabizene moznosti nedostacujici, napiste Vasi variantu do komentaru!😊🚋🚌 https://pic.twitter.com/swXisx2kU6;jak, jste, na, tom, pouzivanim, mhd, dnesni, covidove, dobe, pokud, jsou, nabizene, moznosti, nedostacujici, napiste, vasi, variantu, do, komentaru
twitter_1351762267730309123;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Včerejší sněhová přeháňka 🌨❄❄. Tipnete si název zastávky, kterou bude 🚌 obsluhovat?

#dpmo #svamipocelyzivot #mhd #olomouc #autobus #solaris #bus #snih #zima #zastavka #ol #olomouccity #olomouckykraj https://pic.twitter.com/U7RYRjewAZ";20.01.2021 6:23;20.01.2021 6:38;;https://twitter.com/DPMO_official/statuses/1351762267730309123;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;4;;;;279;;cs;cz;;twitter_1351762267730309123;"Vcerejsi snehova prehanka 🌨❄❄. Tipnete si nazev zastavky, kterou bude 🚌 obsluhovat?

#dpmo #svamipocelyzivot #mhd #olomouc #autobus #solaris #bus #snih #zima #zastavka #ol #olomouccity #olomouckykraj https://pic.twitter.com/U7RYRjewAZ";vcerejsi, snehova, prehanka, tipnete, si, nazev, zastavky, kterou, bude, obsluhovat, dpmo, svamipocelyzivot, mhd, olomouc, autobus, solaris, bus, snih, zima, zastavka, ol, olomouccity, olomouckykraj
twitter_1351809787865010177;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Víte, že po spárování aplikace DPMO s platební kartou v nastavení aplikace platíte jízdné ihned (online) z účtu?
Elektronické jízdenky jsou aktivní do 2 minut po platbě. https://pic.twitter.com/n6J8KkNqnj";20.01.2021 9:32;20.01.2021 11:20;;https://twitter.com/DPMO_official/statuses/1351809787865010177;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;1;;;;281;;cs;cz;;twitter_1351809787865010177;"Vite, ze po sparovani aplikace DPMO s platebni kartou v nastaveni aplikace platite jizdne ihned (online) z uctu?
Elektronicke jizdenky jsou aktivni do 2 minut po platbe. https://pic.twitter.com/n6J8KkNqnj";vite, ze, po, sparovani, aplikace, dpmo, platebni, kartou, nastaveni, aplikace, platite, jizdne, ihned, online, uctu, elektronicke, jizdenky, jsou, aktivni, do, minut, po, platbe
twitter_1352509410543861760;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;Jaké jsou podmínky pro přepravu lyží, snowboardů, saní a bruslí? https://pic.twitter.com/oGbLIMgfte;22.01.2021 7:52;22.01.2021 14:05;;https://twitter.com/DPMO_official/statuses/1352509410543861760;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;2;1;;;;280;;cs;cz;;twitter_1352509410543861760;Jake jsou podminky pro prepravu lyzi, snowboardu, sani a brusli? https://pic.twitter.com/oGbLIMgfte;jake, jsou, podminky, pro, prepravu, lyzi, snowboardu, sani, brusli
twitter_1352554914023661568;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Míjení 🚋🚋 na zastávce...
#dpmo #svamipocelyzivot #olomouccity #olomouckykraj #olomouc #tramvaj #tramway #tram #snih #zima #zastavka https://pic.twitter.com/kGenElJalU";22.01.2021 10:53;22.01.2021 13:53;;https://twitter.com/DPMO_official/statuses/1352554914023661568;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;4;;;;280;;cs;cz;;twitter_1352554914023661568;"Mijeni 🚋🚋 na zastavce...
#dpmo #svamipocelyzivot #olomouccity #olomouckykraj #olomouc #tramvaj #tramway #tram #snih #zima #zastavka https://pic.twitter.com/kGenElJalU";mijeni, na, zastavce, dpmo, svamipocelyzivot, olomouccity, olomouckykraj, olomouc, tramvaj, tramway, tram, snih, zima, zastavka
twitter_1352632223892180993;2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"DPMO má nového ředitele. Koukněte na zajímavý rozhovor!😊
https://www.olomouc.cz/zpravy/clanek/Novy-reditel-dopravniho-podniku-Michalik-32468?fbclid=IwAR0Ri_CvtPrk4QddHwvjmncVStTHpiN8LL0sy1NMRjWyT2jIzDcOxZvhQ3w";22.01.2021 16:00;22.01.2021 17:55;;https://twitter.com/DPMO_official/statuses/1352632223892180993;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;1;;;;281;;cs;cz;;twitter_1352632223892180993;"DPMO ma noveho reditele. Kouknete na zajimavy rozhovor!😊
https://www.olomouc.cz/zpravy/clanek/Novy-reditel-dopravniho-podniku-Michalik-32468?fbclid=IwAR0Ri_CvtPrk4QddHwvjmncVStTHpiN8LL0sy1NMRjWyT2jIzDcOxZvhQ3w";dpmo, ma, noveho, reditele, kouknete, na, zajimavy, rozhovor
twitter_1353070576558981120;-2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;20:45 Odklon spojů autobusových linek č. 11 z důvodu cizí dopravní nehody. Na spojích dochází ke zpoždění.;23.01.2021 21:02;24.01.2021 1:17;Olomouc;https://twitter.com/DPMO_official/statuses/1353070576558981120;twitter.com;NEGATIVE;-3;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;1;;;;282;Olomouc;cs;cz;;twitter_1353070576558981120;20:45 Odklon spoju autobusovych linek c. 11 z duvodu cizi dopravni nehody. Na spojich dochazi ke zpozdeni.;odklon, spoju, autobusovych, linek, duvodu, cizi, dopravni, nehody, na, spojich, dochazi, ke, zpozdeni
twitter_1353657033099268096;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Ranní 🚋#3👍🏼 Tipnete si čas, kdy přijela do příští zastávky?🤔
.
.
.
#dpmo #svamipocelyzivot #mhd #tram #morning #morningtram #tramvaj #tramvaje #tramvajevceskerepublice #olomouc #olomouckykraj #olomouccity #czechrepublic https://pic.twitter.com/Ae80SHiYij";25.01.2021 11:52;26.01.2021 5:43;;https://twitter.com/DPMO_official/statuses/1353657033099268096;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;3;;;;280;;cs;cz;;twitter_1353657033099268096;"Ranni 🚋#3👍🏼 Tipnete si cas, kdy prijela do pristi zastavky?🤔
.
.
.
#dpmo #svamipocelyzivot #mhd #tram #morning #morningtram #tramvaj #tramvaje #tramvajevceskerepublice #olomouc #olomouckykraj #olomouccity #czechrepublic https://pic.twitter.com/Ae80SHiYij";ranni, tipnete, si, cas, kdy, prijela, do, pristi, zastavky, dpmo, svamipocelyzivot, mhd, tram, morning, morningtram, tramvaj, tramvaje, tramvajevceskerepublice, olomouc, olomouckykraj, olomouccity, czechrepublic
twitter_1353706678911455232;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Zajímavý článek o naší historické 🚋😍
https://www.idnes.cz/olomouc/zpravy/olomouc-historicka-tramvaj-babina-evelina-dopravni-podnik.A201231_587352_olomouc-zpravy_stk";25.01.2021 15:09;25.01.2021 17:48;;https://twitter.com/DPMO_official/statuses/1353706678911455232;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;283;;cs;cz;;twitter_1353706678911455232;"Zajimavy clanek o nasi historicke 🚋😍
https://www.idnes.cz/olomouc/zpravy/olomouc-historicka-tramvaj-babina-evelina-dopravni-podnik.A201231_587352_olomouc-zpravy_stk";zajimavy, clanek, nasi, historicke
twitter_1353709979014987785;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;15:21 ZPOŽDĚNÍ SPOJE 🚌 26 ze zastávky Topolany (15:23) > Hlavní nádraží (15:46) cca 10 minut.;25.01.2021 15:23;26.01.2021 19:24;;https://twitter.com/DPMO_official/statuses/1353709979014987785;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;282;;cs;cz;;twitter_1353709979014987785;15:21 ZPOZDENI SPOJE 🚌 26 ze zastavky Topolany (15:23) > Hlavni nadrazi (15:46) cca 10 minut.;zpozdeni, spoje, ze, zastavky, topolany, hlavni, nadrazi, cca, minut
twitter_1353736148120707075;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;16:59 VYNECHANÍ SPOJ 🚌 16 ze zastávky Náměstí Hrdinů (16:57) > Nové Sady (17:11) a v opačném směru Nové Sady (17:11) > Smetanovy sady (17:20). Náhradní spoj vyjede ze zastávky Tržnice (17:23) > Tabulový vrch (17:36);25.01.2021 17:07;26.01.2021 17:29;;https://twitter.com/DPMO_official/statuses/1353736148120707075;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;282;;cs;cz;;twitter_1353736148120707075;16:59 VYNECHANI SPOJ 🚌 16 ze zastavky Namesti Hrdinu (16:57) > Nove Sady (17:11) a v opacnem smeru Nove Sady (17:11) > Smetanovy sady (17:20). Nahradni spoj vyjede ze zastavky Trznice (17:23) > Tabulovy vrch (17:36);vynechani, spoj, ze, zastavky, namesti, hrdinu, nove, sady, opacnem, smeru, nove, sady, smetanovy, sady, nahradni, spoj, vyjede, ze, zastavky, trznice, tabulovy, vrch
twitter_1354055754685231104;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;14:14 ZPOŽDĚNÍ SPOJE 🚋 7 ze zastávky Náměstí Hrdinů (14:11) > Neředín, krematorium (14:20) cca 5-10 minut.;26.01.2021 14:17;26.01.2021 17:29;;https://twitter.com/DPMO_official/statuses/1354055754685231104;twitter.com;NEGATIVE;-7;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;282;;cs;cz;;twitter_1354055754685231104;14:14 ZPOZDENI SPOJE 🚋 7 ze zastavky Namesti Hrdinu (14:11) > Neredin, krematorium (14:20) cca 5-10 minut.;zpozdeni, spoje, ze, zastavky, namesti, hrdinu, neredin, krematorium, cca, minut
twitter_1354056834185883648;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;14:20 ZPOŽDĚNÍ SPOJE 🚋 3 ze zastávky Náměstí Hrdinů (14:16) > Žižkovo nám. (14:22) cca 5-10 minut.;26.01.2021 14:21;26.01.2021 17:29;;https://twitter.com/DPMO_official/statuses/1354056834185883648;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;282;;cs;cz;;twitter_1354056834185883648;14:20 ZPOZDENI SPOJE 🚋 3 ze zastavky Namesti Hrdinu (14:16) > Zizkovo nam. (14:22) cca 5-10 minut.;zpozdeni, spoje, ze, zastavky, namesti, hrdinu, zizkovo, nam, cca, minut
twitter_1354293558694604801;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;5:58 VYNECHÁNÍ tramvajové linky č. 3 ze zastávky Trnkova (5:54) - Žižkovo náměstí (6:10).;27.01.2021 6:02;27.01.2021 18:07;;https://twitter.com/DPMO_official/statuses/1354293558694604801;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;283;;cs;cz;;twitter_1354293558694604801;5:58 VYNECHANI tramvajove linky c. 3 ze zastavky Trnkova (5:54) - Zizkovo namesti (6:10).;vynechani, tramvajove, linky, ze, zastavky, trnkova, zizkovo, namesti
twitter_1354383454843121664;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Podívejte se na unikátní tramvajový simulátor, který mají nově v Ostravě!🚋🤩

https://tv.idnes.cz/domaci/ostrava-simulator-tramvaje-dopravni-podnik-matej-smlsal.V210122_190549_idnestv_smls?";27.01.2021 11:59;27.01.2021 13:04;;https://twitter.com/DPMO_official/statuses/1354383454843121664;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;282;;cs;cz;;twitter_1354383454843121664;"Podivejte se na unikatni tramvajovy simulator, ktery maji nove v Ostrave!🚋🤩

https://tv.idnes.cz/domaci/ostrava-simulator-tramvaje-dopravni-podnik-matej-smlsal.V210122_190549_idnestv_smls?";podivejte, se, na, unikatni, tramvajovy, simulator, ktery, maji, nove, ostrave
twitter_1354427220933152770;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Už za pár dní začne kampaň @SuchejUnor😲💪👍
Podporujeme tuto kampaň, protože i nám se jezdí v provozu daleko lépe, když jsou Sucháči „nejen“ za volantem. Více informací na http://www.suchejunor.cz.
#insuchoveritas https://pic.twitter.com/WGNrCoXyzd";27.01.2021 14:53;27.01.2021 14:54;;https://twitter.com/DPMO_official/statuses/1354427220933152770;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;3;;;;283;;cs;cz;;twitter_1354427220933152770;"Uz za par dni zacne kampan @SuchejUnor😲💪👍
Podporujeme tuto kampan, protoze i nam se jezdi v provozu daleko lepe, kdyz jsou Suchaci „nejen“ za volantem. Vice informaci na http://www.suchejunor.cz.
#insuchoveritas https://pic.twitter.com/WGNrCoXyzd";uz, za, par, dni, zacne, an, suchejunor, podporujeme, tuto, an, protoze, nam, se, jezdi, provozu, daleko, lepe, kdyz, jsou, suchaci, nejen, za, volantem, vice, informaci, na, insuchoveritas
twitter_1354812130835406851;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"16:20 ‼️ UKONČENÍ ODKLONU‼ - spoje tramvajových linek č. 1, X4 a U se vrací do svých původních tras.
Náhradní autobusová doprava dojede své trasy a následně bude ukončena. Na spojích může docházet ke zpoždění. https://pic.twitter.com/qOSMbf2KsH";28.01.2021 16:22;28.01.2021 16:32;;https://twitter.com/DPMO_official/statuses/1354812130835406851;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;285;;cs;cz;;twitter_1354812130835406851;"16:20 ‼️ UKONCENI ODKLONU‼ - spoje tramvajovych linek c. 1, X4 a U se vraci do svych puvodnich tras.
Nahradni autobusova doprava dojede sve trasy a nasledne bude ukoncena. Na spojich muze dochazet ke zpozdeni. https://pic.twitter.com/qOSMbf2KsH";ukonceni, odklonu, spoje, tramvajovych, linek, se, vraci, do, svych, puvodnich, tras, nahradni, autobusova, doprava, dojede, sve, trasy, nasledne, bude, ukoncena, na, spojich, muze, dochazet, ke, zpozdeni
twitter_1354837006174605324;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;17:59 ZPOŽDĚNÍ SPOJE 🚋 3 ze zastávky Žižkovo náměstí (17:52) > Trnkova (18:08) 5-10 minut.;28.01.2021 18:01;29.01.2021 3:50;;https://twitter.com/DPMO_official/statuses/1354837006174605324;twitter.com;NEGATIVE;-11;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;283;;cs;cz;;twitter_1354837006174605324;17:59 ZPOZDENI SPOJE 🚋 3 ze zastavky Zizkovo namesti (17:52) > Trnkova (18:08) 5-10 minut.;zpozdeni, spoje, ze, zastavky, zizkovo, namesti, trnkova, minut
