id;sentiment_priemer;Specific type;Title;Author;Author id;text;Created;Added to system;Context;Link to the source;Domain;Sentiment;Sentiment points;Domain group;quality points;Tag;Keywords;Gender;Project name;field20;influenceScore;comments;views;shares;wow;love;like;haha;sad;angry;thankful;uniqueVievs;fans;retweet;favs;hearts;likes;dislikes;followers;Geolocation;Language;Country;Rating;Thread ID;text_cleaned;tokenizator
twitter_1473180302503776256;1;Tweet;;Jan Světlík (@Jan_Svetlik);3407017780;@petrhavlak @HatasLukas @R_Spicar_SP_CR @michalpur @BlanikZ @Macura2014 @InsiderCz @tomasjirsa @Tesla @DPOstrava Kde ty informace proboha berete ? Je to fakt mimo ....;21.12.2021 7:35;23.12.2021 0:26;reply_1473177439492722688;https://twitter.com/Jan_Svetlik/statuses/1473180302503776256;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;0;;;;2849;;cs;cz;;twitter_1472996582345912322;@petrhavlak @HatasLukas @R_Spicar_SP_CR @michalpur @BlanikZ @Macura2014 @InsiderCz @tomasjirsa @Tesla @DPOstrava Kde ty informace proboha berete ? Je to fakt mimo ....;petrhavlak, hataslukas, spicar, sp, cr, michalpur, blanikz, macura, insidercz, tomasjirsa, tesla, dpostrava, kde, ty, informace, proboha, berete, je, to, fakt, mimo
twitter_1473188256418353154;-2;Tweet;;(«PXV») (@IampxvczTW);7,54528E+17;"@Jan_Svetlik @HatasLukas @R_Spicar_SP_CR @michalpur @BlanikZ @Macura2014 @InsiderCz @tomasjirsa @Tesla @DPOstrava A teď jde o to, jaký vodík máte na mysli.
šedý?.. parní reforming zpracovává zemní plyn
tyrkysový?...výroba pyrolýzou
#NeníVodíkJakoVodík";21.12.2021 8:07;23.12.2021 0:26;reply_1473171116680167424;https://twitter.com/IampxvczTW/statuses/1473188256418353154;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;0;;;;869;;cs;ng;;twitter_1472996582345912322;"@Jan_Svetlik @HatasLukas @R_Spicar_SP_CR @michalpur @BlanikZ @Macura2014 @InsiderCz @tomasjirsa @Tesla @DPOstrava A ted jde o to, jaky vodik mate na mysli.
sedy?.. parni reforming zpracovava zemni plyn
tyrkysovy?...vyroba pyrolyzou
#NeniVodikJakoVodik";jan, svetlik, hataslukas, spicar, sp, cr, michalpur, blanikz, macura, insidercz, tomasjirsa, tesla, dpostrava, ted, jde, to, jaky, vodik, mate, na, mysli, sedy, parni, reforming, zpracovava, zemni, plyn, tyrkysovy, vyroba, pyrolyzou, nenivodikjakovodik
twitter_1473196211356246018;2;Tweet;;Tomas Valik (@rejow1);248807604;@HatasLukas @Jan_Svetlik @R_Spicar_SP_CR @michalpur @BlanikZ @Macura2014 @InsiderCz @tomasjirsa @Tesla @DPOstrava Zatím jsem našel jenom pokusy v Norsku. 26t bagr má 300kWh baterii a zvládne 5h práce = půl směny. 16t bagr Zeron musí být pro zvládnutí celé směny připojený na 400V 45A. Takže každá větší stavba nutnost VN přípojky?;21.12.2021 8:38;23.12.2021 0:26;reply_1473082772898070531;https://twitter.com/rejow1/statuses/1473196211356246018;twitter.com;POSITIVE;3;Twitter;;;@DPOstrava;m;DPOstrava;;2;0;0;;0;0;0;0;0;0;0;;;0;0;;;;32;;cs;;;twitter_1472996582345912322;@HatasLukas @Jan_Svetlik @R_Spicar_SP_CR @michalpur @BlanikZ @Macura2014 @InsiderCz @tomasjirsa @Tesla @DPOstrava Zatim jsem nasel jenom pokusy v Norsku. 26t bagr ma 300kWh baterii a zvladne 5h prace = pul smeny. 16t bagr Zeron musi byt pro zvladnuti cele smeny pripojeny na 400V 45A. Takze kazda vetsi stavba nutnost VN pripojky?;hataslukas, jan, svetlik, spicar, sp, cr, michalpur, blanikz, macura, insidercz, tomasjirsa, tesla, dpostrava, zatim, jsem, nasel, jenom, pokusy, norsku, bagr, ma, kwh, baterii, zvladne, prace, pul, smeny, bagr, zeron, musi, byt, pro, zvladnuti, cele, smeny, pripojeny, na, takze, kazda, vetsi, stavba, nutnost, vn, pripojky
twitter_1475817816783822852;1;Tweet;;Ondřej Matěj Hrubeš (@omh86cz);1854926562;Prvních 6 nových trolejbusů @SkodaTransport T’CITY má být do @DPOstrava dodáno už začátkem roku 2023 https://mhd86.cz/2021/12/28/v-ostrave-budou-jezdit-nove-trolejbusy-skoda-tcity/;28.12.2021 14:16;28.12.2021 14:27;;https://twitter.com/omh86cz/statuses/1475817816783822852;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;2;;;;818;;cs;cz;;twitter_1475817816783822852;Prvnich 6 novych trolejbusu @SkodaTransport T’CITY ma byt do @DPOstrava dodano uz zacatkem roku 2023 https://mhd86.cz/2021/12/28/v-ostrave-budou-jezdit-nove-trolejbusy-skoda-tcity/;prvnich, novych, trolejbusu, skodatransport, tcity, ma, byt, do, dpostrava, dodano, uz, zacatkem, roku
twitter_1477219891921002499;1;Tweet;;Hody (@HodyTD);570883409;Největší frajer o půl noci je řidič @DPOstrava který v 0:01 odjíždí ze zastávky Stodolní. Všude to lítá a on si v klidu jede 👍;01.01.2022 11:07;01.01.2022 11:09;;https://twitter.com/HodyTD/statuses/1477219891921002499;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;203;;cs;cz;;twitter_1477219891921002499;Nejvetsi frajer o pul noci je ridic @DPOstrava ktery v 0:01 odjizdi ze zastavky Stodolni. Vsude to lita a on si v klidu jede 👍;nejvetsi, frajer, pul, noci, je, ridic, dpostrava, ktery, odjizdi, ze, zastavky, stodolni, vsude, to, lita, on, si, klidu, jede
twitter_1477974168507453440;0;Tweet;;Slobby (@PetrSlobby);1,20416E+18;"tak a dost @DPOstrava nevim jestli si ctete moje tweety ale ja uz jsem byl ponekolikate na Hranecniku svedkem toho, ze se na tabuli nezobrazuje autobus cislo 22 (tentokrat v 13:00)
Prosim vas, opravte to.";03.01.2022 13:04;03.01.2022 13:05;;https://twitter.com/PetrSlobby/statuses/1477974168507453440;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;26;;cs;cz;;twitter_1477974168507453440;"tak a dost @DPOstrava nevim jestli si ctete moje tweety ale ja uz jsem byl ponekolikate na Hranecniku svedkem toho, ze se na tabuli nezobrazuje autobus cislo 22 (tentokrat v 13:00)
Prosim vas, opravte to.";tak, dost, dpostrava, nevim, jestli, si, ctete, moje, tweety, ale, ja, uz, jsem, byl, ponekolikate, na, hranecniku, svedkem, toho, ze, se, na, tabuli, nezobrazuje, autobus, cislo, tentokrat, prosim, vas, opravte, to
twitter_1479377013735510018;1;Tweet;;Sdružení dopravních podniků ČR (@SdruzDP);1,44114E+18;"AKTUALITA | Cestující @DPOstrava mohou hodnotit jízdu konkrétního řidiče MHD pomocí hvězdiček ⭐️⭐️⭐️v nové aplikaci. V té se dá také jednoduše přispět do Tyrkysové sbírky DPO a nadačního fondu KŘÍDLENÍ. Parádní nápad💙
https://bit.ly/3t30fiY
#řidič #Driver #5Stars https://pic.twitter.com/JzkYk2b7mP";07.01.2022 9:59;07.01.2022 19:03;;https://twitter.com/SdruzDP/statuses/1479377013735510018;twitter.com;POSITIVE;15;Twitter;;;@DPOstrava;u;DPOstrava;;2;0;0;;0;0;0;0;0;0;0;;;0;0;;;;48;;cs;cz;;twitter_1479377013735510018;"AKTUALITA | Cestujici @DPOstrava mohou hodnotit jizdu konkretniho ridice MHD pomoci hvezdicek ⭐️⭐️⭐️v nove aplikaci. V te se da take jednoduse prispet do Tyrkysove sbirky DPO a nadacniho fondu KRIDLENI. Paradni napad💙
https://bit.ly/3t30fiY
#ridic #Driver #5Stars https://pic.twitter.com/JzkYk2b7mP";aktualita, cestujici, dpostrava, mohou, hodnotit, jizdu, konkretniho, ridice, mhd, pomoci, hvezdicek, nove, aplikaci, te, se, da, take, jednoduse, prispet, do, tyrkysove, sbirky, dpo, nadacniho, fondu, kridleni, paradni, napad, ridic, driver, stars
twitter_1481612125281914880;0;Tweet;;Cnews.cz (@CnewsCZ);143705349;Dopravní podnik nemá čipy pro elektronické šalinkarty. Buď vám vydá zase papírový kupón, nebo můžete použít čip vlastní. Jak je na tom @PIDoficialni a @DPOstrava ? https://www.cnews.cz/brnensky-dopravni-podnik-nema-cipy-pro-elektronicke-salinkarty-a-docasne-se-vraci-k-papirovym-kuponum/;13.01.2022 14:00;16.01.2022 19:55;;https://twitter.com/CnewsCZ/statuses/1481612125281914880;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;1;5;;;;1959;;cs;cz;;twitter_1481612125281914880;Dopravni podnik nema cipy pro elektronicke salinkarty. Bud vam vyda zase papirovy kupon, nebo muzete pouzit cip vlastni. Jak je na tom @PIDoficialni a @DPOstrava ? https://www.cnews.cz/brnensky-dopravni-podnik-nema-cipy-pro-elektronicke-salinkarty-a-docasne-se-vraci-k-papirovym-kuponum/;dopravni, podnik, nema, cipy, pro, elektronicke, salinkarty, bud, vam, vyda, zase, papirovy, kupon, nebo, muzete, pouzit, cip, vlastni, jak, je, na, tom, pidoficialni, dpostrava
twitter_1481620715010990094;2;Tweet;;Miloš Zlesa (@zlesam);136190575;@iamcais @CnewsCZ @Lupacz @PIDoficialni @DPOstrava Ono to do Brna taky jednou přijde, stejně jako civilizace. 😁;13.01.2022 14:34;13.01.2022 19:17;reply_1481619409559068674;https://twitter.com/zlesam/statuses/1481620715010990094;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;384;;cs;cz;;twitter_1481619409559068674;@iamcais @CnewsCZ @Lupacz @PIDoficialni @DPOstrava Ono to do Brna taky jednou prijde, stejne jako civilizace. 😁;iamcais, cnewscz, lupacz, pidoficialni, dpostrava, ono, to, do, brna, taky, jednou, prijde, stejne, jako, civilizace
twitter_1484521740860628994;2;Tweet;;Sdružení dopravních podniků ČR (@SdruzDP);1,44114E+18;"AKTUALITA | Ostrava má čistější a lesklejší vozy MHD. @DPOstrava dokončil modernizaci 4 z 5 myček. Hlavní výhody: ekologie, automatizace, mytí na míru, bez stop kapek na skle a navíc monitoring spotřeby vody, prostředků nebo energií.
Více👉https://bit.ly/3fGUTlL
#Ostrava #čisto https://pic.twitter.com/1FC0NYGMBf";21.01.2022 14:42;21.01.2022 17:56;;https://twitter.com/SdruzDP/statuses/1484521740860628994;twitter.com;POSITIVE;6;Twitter;;;@DPOstrava;u;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;1;;;;53;;cs;cz;;twitter_1484521740860628994;"AKTUALITA | Ostrava ma cistejsi a lesklejsi vozy MHD. @DPOstrava dokoncil modernizaci 4 z 5 mycek. Hlavni vyhody: ekologie, automatizace, myti na miru, bez stop kapek na skle a navic monitoring spotreby vody, prostredku nebo energii.
Vice👉https://bit.ly/3fGUTlL
#Ostrava #cisto https://pic.twitter.com/1FC0NYGMBf";aktualita, ostrava, ma, cistejsi, lesklejsi, vozy, mhd, dpostrava, dokoncil, modernizaci, mycek, hlavni, vyhody, ekologie, automatizace, myti, na, miru, bez, stop, kapek, na, skle, navic, monitoring, spotreby, vody, prostredku, nebo, energii, vice, ostrava, cisto
twitter_1484953190332252160;1;Tweet;;Aleš Burakowski (@Burak_OV);598213546;Čilý ruch na naších kolejích... // @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz https://pic.twitter.com/Wd42qx5fqs;22.01.2022 19:16;24.01.2022 21:41;;https://twitter.com/Burak_OV/statuses/1484953190332252160;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;6;0;0;;0;0;0;0;0;0;0;;;9;322;;;;899;;cs;cz;;twitter_1484953190332252160;Cily ruch na nasich kolejich... // @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz https://pic.twitter.com/Wd42qx5fqs;cily, ruch, na, nasich, kolejich, spravazeleznic, ceskedrahy, dpostrava, ostrava, cz
twitter_1484955132316037124;2;Tweet;;Jiří 'Anlex' Trsek 🚋 (@Anlexcz);1582456410;@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Kéž bych měl vůli si s těmi fotkami tak vyhrát jako ty. :);22.01.2022 19:24;25.01.2022 17:22;reply_1484953190332252160;https://twitter.com/Anlexcz/statuses/1484955132316037124;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;9;;;;1387;;cs;cz;;twitter_1484953190332252160;@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Kez bych mel vuli si s temi fotkami tak vyhrat jako ty. :);burak, ov, spravazeleznic, ceskedrahy, dpostrava, ostrava, cz, kez, bych, mel, vuli, si, temi, fotkami, tak, vyhrat, jako, ty
twitter_1484960036711538689;1;Tweet;;Dispečer železniční (@DispecerZ);9,36176E+17;"@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Nápaditá fotka! Sešly se tam vlaky a tramvaje tato reálně, nebo jsi jim pomohl se sejít...? ;)";22.01.2022 19:43;25.01.2022 17:22;reply_1484953190332252160;https://twitter.com/DispecerZ/statuses/1484960036711538689;twitter.com;POSITIVE;1;Twitter;;;@DPOstrava;u;DPOstrava;;6;0;0;;0;0;0;0;0;0;0;;;0;5;;;;4938;;cs;cz;;twitter_1484953190332252160;"@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Napadita fotka! Sesly se tam vlaky a tramvaje tato realne, nebo jsi jim pomohl se sejit...? ;)";burak, ov, spravazeleznic, ceskedrahy, dpostrava, ostrava, cz, napadita, fotka, sesly, se, tam, vlaky, tramvaje, tato, realne, nebo, jsi, jim, pomohl, se, sejit
twitter_1484984021390135298;1;Tweet;;Jakub Kotzot (@Kubaiss);24359085;@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Bys u složených fotek měl dopisovat, z kolika to je a jak dlouho tam stojíš. 😀;22.01.2022 21:19;25.01.2022 17:22;reply_1484953190332252160;https://twitter.com/Kubaiss/statuses/1484984021390135298;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;2;;;;1361;;cs;cz;;twitter_1484953190332252160;@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Bys u slozenych fotek mel dopisovat, z kolika to je a jak dlouho tam stojis. 😀;burak, ov, spravazeleznic, ceskedrahy, dpostrava, ostrava, cz, bys, slozenych, fotek, mel, dopisovat, kolika, to, je, jak, dlouho, tam, stojis
twitter_1485147836484358145;-2;Tweet;;Václav Macůrek (@VMacurek);1,02475E+18;"@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Určitě je takových míst více, kde se vlaky a tramvaje takto ""potkávají"".

A jedno z nich je i v Mostě. Jen tam chybí most, z kterého by se něco takového dalo nafotit. Navíc, tamní provoz (asi) není tak intenzivní, aby se to vyplatilo.";23.01.2022 8:10;23.01.2022 20:49;reply_1484953190332252160;https://twitter.com/VMacurek/statuses/1485147836484358145;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;1;;;;7;;cs;cz;;twitter_1484953190332252160;"@Burak_OV @Spravazeleznic @ceskedrahy_ @DPOstrava @Ostrava_cz Urcite je takovych mist vice, kde se vlaky a tramvaje takto ""potkavaji"".

A jedno z nich je i v Moste. Jen tam chybi most, z ktereho by se neco takoveho dalo nafotit. Navic, tamni provoz (asi) neni tak intenzivni, aby se to vyplatilo.";burak, ov, spravazeleznic, ceskedrahy, dpostrava, ostrava, cz, urcite, je, takovych, mist, vice, kde, se, vlaky, tramvaje, takto, potkavaji, jedno, nich, je, moste, jen, tam, chybi, most, ktereho, by, se, neco, takoveho, dalo, nafotit, navic, tamni, provoz, asi, neni, tak, intenzivni, aby, se, to, vyplatilo
twitter_1488203483710992398;1;Tweet;;Aleš Burakowski (@Burak_OV);598213546;Něco z jiné trakce... Detail na botku sběrače s nasazeným zimním uhlíkem... #ZivotTramvajaka // @DPOstrava @Ostrava_cz https://pic.twitter.com/vh58eqWow3;31.01.2022 18:32;31.01.2022 18:32;;https://twitter.com/Burak_OV/statuses/1488203483710992398;twitter.com;POSITIVE;1;Twitter;;;@DPOstrava;u;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;901;;cs;cz;;twitter_1488203483710992398;Neco z jine trakce... Detail na botku sberace s nasazenym zimnim uhlikem... #ZivotTramvajaka // @DPOstrava @Ostrava_cz https://pic.twitter.com/vh58eqWow3;neco, jine, trakce, detail, na, botku, sberace, nasazenym, zimnim, uhlikem, zivottramvajaka, dpostrava, ostrava, cz
twitter_1488429056362221570;0;Tweet;;Tomáš Sobel (@sobeltomas);15724604;@Burak_OV @DPOstrava @Ostrava_cz Mohl bych se prosím zeptat jaký je rozdíl mezi letním a zimním uhlíkem?;01.02.2022 9:28;01.02.2022 9:29;reply_1488203483710992398;https://twitter.com/sobeltomas/statuses/1488429056362221570;twitter.com;POSITIVE;1;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;1341;;cs;cz;;twitter_1488203483710992398;@Burak_OV @DPOstrava @Ostrava_cz Mohl bych se prosim zeptat jaky je rozdil mezi letnim a zimnim uhlikem?;burak, ov, dpostrava, ostrava, cz, mohl, bych, se, prosim, zeptat, jaky, je, rozdil, mezi, letnim, zimnim, uhlikem
twitter_1488443241661968385;1;Tweet;;Dlouhé Bidlo (@DlouheB);1,13603E+18;@Burak_OV @DPOstrava @Ostrava_cz A za jak dlouho je třeba uhlíky vyměnit, jaký mají přibližný kilometrický proběh?;01.02.2022 10:24;01.02.2022 10:25;reply_1488203483710992398;https://twitter.com/DlouheB/statuses/1488443241661968385;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;72;;cs;;;twitter_1488203483710992398;@Burak_OV @DPOstrava @Ostrava_cz A za jak dlouho je treba uhliky vymenit, jaky maji priblizny kilometricky probeh?;burak, ov, dpostrava, ostrava, cz, za, jak, dlouho, je, treba, uhliky, vymenit, jaky, maji, priblizny, kilometricky, probeh
twitter_1488496695247785990;-1;Tweet;;Petr Brzezina (@BrzezinaPetr);1,32076E+18;Nejmodernější tramvaj Škoda #ForCitySmart vyrobená Ostravě na míru, právě dokončila předepsaný zkušební provoz, při kterém najela 20 tisíc kilometrů bez cestujících a dalších 20 tisíc s nimi. Následovat budou přejímky dalších šesti vozů.👍 Děkuji @DPOstrava za skvělou spolupráci. https://pic.twitter.com/QWDWLd6ul9;01.02.2022 13:57;06.02.2022 8:37;;https://twitter.com/BrzezinaPetr/statuses/1488496695247785990;twitter.com;POSITIVE;30;Twitter;;;@DPOstrava;m;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;4;;;;64;;cs;cz;;twitter_1488496695247785990;Nejmodernejsi tramvaj Skoda #ForCitySmart vyrobena Ostrave na miru, prave dokoncila predepsany zkusebni provoz, pri kterem najela 20 tisic kilometru bez cestujicich a dalsich 20 tisic s nimi. Nasledovat budou prejimky dalsich sesti vozu.👍 Dekuji @DPOstrava za skvelou spolupraci. https://pic.twitter.com/QWDWLd6ul9;nejmodernejsi, tramvaj, skoda, forcitysmart, vyrobena, ostrave, na, miru, prave, dokoncila, predepsany, zkusebni, provoz, pri, kterem, najela, tisic, kilometru, bez, cestujicich, dalsich, tisic, nimi, nasledovat, budou, prejimky, dalsich, sesti, vozu, dekuji, dpostrava, za, skvelou, spolupraci
twitter_1488558136856354818;2;Tweet;;Martin Bada (@martin__bada);9,6731E+17;@DlouheB @Burak_OV @DPOstrava @Ostrava_cz V Pardubicích jsme zimní neměli, nejhorší je námraza a déšť taky dost vyplavuje. Pak záleží na stavu vedení (v Pardubicích vynikající) a stylu projíždění výhybek. Střelci vydrží klidně půlku toho co řidiči s citem.;01.02.2022 18:01;01.02.2022 18:02;reply_1488443241661968385;https://twitter.com/martin__bada/statuses/1488558136856354818;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;2;0;0;;0;0;0;0;0;0;0;;;0;1;;;;35;;cs;cz;;twitter_1488203483710992398;@DlouheB @Burak_OV @DPOstrava @Ostrava_cz V Pardubicich jsme zimni nemeli, nejhorsi je namraza a dest taky dost vyplavuje. Pak zalezi na stavu vedeni (v Pardubicich vynikajici) a stylu projizdeni vyhybek. Strelci vydrzi klidne pulku toho co ridici s citem.;dlouheb, burak, ov, dpostrava, ostrava, cz, pardubicich, jsme, zimni, nemeli, nejhorsi, je, namraza, dest, taky, dost, vyplavuje, pak, zalezi, na, stavu, vedeni, pardubicich, vynikajici, stylu, projizdeni, vyhybek, strelci, vydrzi, klidne, pulku, toho, co, ridici, citem
twitter_1489651439152648195;1;Tweet;;Aleš Burakowski (@Burak_OV);598213546;Je to kousek historie... Cvičný vůz Tatra T3 č.8201... // @DPOstrava @Ostrava_cz https://pic.twitter.com/V5nQT17JGk;04.02.2022 18:25;04.02.2022 18:26;;https://twitter.com/Burak_OV/statuses/1489651439152648195;twitter.com;POSITIVE;6;Twitter;;;@DPOstrava;u;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;911;;cs;cz;;twitter_1489651439152648195;Je to kousek historie... Cvicny vuz Tatra T3 c.8201... // @DPOstrava @Ostrava_cz https://pic.twitter.com/V5nQT17JGk;je, to, kousek, historie, cvicny, vuz, tatra, dpostrava, ostrava, cz
twitter_1490400068486246402;-2;Tweet;;Martin Hanek (@hanekmar);1,21171E+18;"Autobus přijede na zastávku, paní se zvedne a jde ke dveřím. Ty se ale neotevírají. Patovou situaci se rozhodnu vyřešit dobrým skutkem. Vstanu, zmáčknu tlačítko otvírání a paní mi řekne:
""Ale já teď nevystupuji""
Potvrzuji teorii,že v padesátce, jezdí divni lidé.
@DPOstrava #BUS50";06.02.2022 20:00;08.02.2022 22:09;;https://twitter.com/hanekmar/statuses/1490400068486246402;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;4;;cs;;;twitter_1490400068486246402;"Autobus prijede na zastavku, pani se zvedne a jde ke dverim. Ty se ale neoteviraji. Patovou situaci se rozhodnu vyresit dobrym skutkem. Vstanu, zmacknu tlacitko otvirani a pani mi rekne:
""Ale ja ted nevystupuji""
Potvrzuji teorii,ze v padesatce, jezdi divni lide.
@DPOstrava #BUS50";autobus, prijede, na, zastavku, pani, se, zvedne, jde, ke, dverim, ty, se, ale, neoteviraji, patovou, situaci, se, rozhodnu, vyresit, dobrym, skutkem, vstanu, zmacknu, tlacitko, otvirani, pani, mi, rekne, ale, ja, ted, nevystupuji, potvrzuji, teorii, ze, padesatce, jezdi, divni, lide, dpostrava, bus
twitter_1490632593875906560;2;Tweet;;Josef Lachendro (@JosefLachendro);8,26314E+17;@DPOstrava Kdo to tam u vás řídí a proč má v hlavě akorát nasráno? Za účelem zvýšení setkávání lidí jste zase zavedli snížený počet spojů a z jedné tramvaje udělali dvě+autobus. Fakt buďto retardace nebo snaha o umělé navýšení covid čísel. Nic jiného.;07.02.2022 11:24;08.02.2022 14:42;;https://twitter.com/JosefLachendro/statuses/1490632593875906560;twitter.com;NEGATIVE;-19;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;12;;cs;;;twitter_1490632593875906560;@DPOstrava Kdo to tam u vas ridi a proc ma v hlave akorat nasrano? Za ucelem zvyseni setkavani lidi jste zase zavedli snizeny pocet spoju a z jedne tramvaje udelali dve+autobus. Fakt budto retardace nebo snaha o umele navyseni covid cisel. Nic jineho.;dpostrava, kdo, to, tam, vas, ridi, proc, ma, hlave, akorat, nasrano, za, ucelem, zvyseni, setkavani, lidi, jste, zase, zavedli, snizeny, pocet, spoju, jedne, tramvaje, udelali, dve+autobus, fakt, budto, retardace, nebo, snaha, umele, navyseni, covid, cisel, nic, jineho
twitter_1494273930433024002;1;Tweet;;Škoda Transportation (@SkodaTransport);1,19788E+18;Nejmodernější tramvaj Škoda #ForCitySmart v Ostravě prošla úspěšně testovacím provozem a dnes jsme jí oficiálně předali @DPOstrava do užívání. 🚋 V tuto chvíli má Ostrava objednanou flotilu celkem 35 vozů, které budou do ostrého provozu nasazovány v pravidelných intervalech. https://pic.twitter.com/eP7Qxj8vKF;17.02.2022 12:34;17.02.2022 12:40;;https://twitter.com/SkodaTransport/statuses/1494273930433024002;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;0;;;;981;;cs;cz;;twitter_1494273930433024002;Nejmodernejsi tramvaj Skoda #ForCitySmart v Ostrave prosla uspesne testovacim provozem a dnes jsme ji oficialne predali @DPOstrava do uzivani. 🚋 V tuto chvili ma Ostrava objednanou flotilu celkem 35 vozu, ktere budou do ostreho provozu nasazovany v pravidelnych intervalech. https://pic.twitter.com/eP7Qxj8vKF;nejmodernejsi, tramvaj, skoda, forcitysmart, ostrave, prosla, uspesne, testovacim, provozem, dnes, jsme, ji, oficialne, predali, dpostrava, do, uzivani, tuto, chvili, ma, ostrava, objednanou, flotilu, celkem, vozu, ktere, budou, do, ostreho, provozu, nasazovany, pravidelnych, intervalech
twitter_1498266463517425667;-1;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;Spustili jsme tendr na vodíkovou plničku na Hranečníku. Vstupujeme tak do první etapy vodíkové budoucnosti.🍃⛽️ Více na: https://bit.ly/3tijqUm https://pic.twitter.com/JieW4l3uG5;28.02.2022 12:58;28.02.2022 13:00;;https://twitter.com/DPOstrava/statuses/1498266463517425667;twitter.com;NEUTRAL;0;Twitter;;;;u;DPOstrava;;2;0;0;;0;0;0;0;0;0;0;;;0;0;;;;1564;;cs;cz;;twitter_1498266463517425667;Spustili jsme tendr na vodikovou plnicku na Hranecniku. Vstupujeme tak do prvni etapy vodikove budoucnosti.🍃⛽️ Vice na: https://bit.ly/3tijqUm https://pic.twitter.com/JieW4l3uG5;spustili, jsme, tendr, na, vodikovou, plnicku, na, hranecniku, vstupujeme, tak, do, prvni, etapy, vodikove, budoucnosti, vice, na
twitter_1498293574542188549;-1;Tweet;;Tomáš Macura (@Macura2014);2792059170;@luba_z_mesta @MartinBiben @simonajanik @DanielMorys Ano, jsme s @DanielMorys dohodnuti, že @DPOstrava takové opatření připraví.;28.02.2022 14:46;28.02.2022 14:47;reply_1498292880556896259;https://twitter.com/Macura2014/statuses/1498293574542188549;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;3021;;cs;cz;;twitter_1498290889076187137;@luba_z_mesta @MartinBiben @simonajanik @DanielMorys Ano, jsme s @DanielMorys dohodnuti, ze @DPOstrava takove opatreni pripravi.;luba, mesta, martinbiben, simonajanik, danielmorys, ano, jsme, danielmorys, dohodnuti, ze, dpostrava, takove, opatreni, pripravi
